ID,Dim1,Dim2,Dim3,Referendum,Option_Ind,Option_SouAss,Option_Prov,Argument_Droit,Argument_Resssources,Argument_Faisable,Honte_Racisme,Honte_Colonialisme,Futur_Francais,Futur_Economie,Futur_culture,Opinion_Immigration,Opinion_sociale,Opinion_economique,Opinion_feministe,Opinion_lgbtq,Attitude_risque,Vote_provincial,Vote_federal,Genre,Langue,Age,Origine,Scolarite,Revenus
Ind_1020,-2.532288,-0.753842,0.121758,Sou_OUI,POUR,POUR,CONTRE,POUR,POUR,POUR,NSP,ACCORD,OPTIMISTE,OPTIMISTE,OPTIMISTE,NSP,Responsabilité individuelle,NSP,Féministe: POUR féministe,NSP,Risque difficile,PQ,BQ,Femme,Francophones,60 ans et plus,Né Canada,Collégial,NSP
Ind_1021,0.160494,-0.157185,1.713134,Sou_NSP,CONTRE,POUR,NSP,NEUTRE,NSP,CONTRE,NEUTRE,DÉSACCORD,NEUTRE,NSP,NSP,CONTRE,Responsabilité mixte,Economie: privé et public,Feministre: NEUTRE féministe,Feministre: NEUTRE féministe,Risque facile,NSP,Vote fed: NSP,Femme,Francophones,40-59 ans,Né Canada,Universitaire,NSP
Ind_1022,2.093336,-0.810999,-0.093634,Sou_NON,CONTRE,CONTRE,POUR,CONTRE,CONTRE,CONTRE,ACCORD,ACCORD,NEUTRE,PESSIMISTE,PESSIMISTE,CONTRE,Responsabilité mixte,Economie: neutre,Féministe: POUR féministe,Féministe: POUR féministe,Risque difficile,NSP,PCC,Femme,Non francophones,60 ans et plus,Né Canada,Secondaire,NSP
Ind_1023,-0.267772,-1.49962,2.142207,Sou_NSP,NSP,NSP,NSP,NEUTRE,POUR,NEUTRE,NEUTRE,ACCORD,NEUTRE,NSP,NEUTRE,CONTRE,Responsabilité collective,NSP,NSP,Féministe: POUR féministe,Risque difficile,NSP,Vote fed: NSP,Femme,Francophones,60 ans et plus,Né Canada,Secondaire,Revenus élevés
Ind_1024,-1.143696,-1.31328,0.294491,Sou_NSP,POUR,POUR,POUR,NEUTRE,POUR,POUR,ACCORD,NEUTRE,NSP,NSP,NSP,POUR,Responsabilité mixte,Economie: privé et public,Feministre: NEUTRE féministe,Féministe: POUR féministe,Risque facile,PQ,BQ,Femme,Francophones,18-39 ans,Né Canada,Universitaire,Revenus bas
Ind_1025,1.939687,0.524616,-0.864305,Sou_NON,CONTRE,CONTRE,POUR,CONTRE,CONTRE,CONTRE,ACCORD,ACCORD,OPTIMISTE,PESSIMISTE,PESSIMISTE,CONTRE,Responsabilité individuelle,Economie: privé seulement,Feministe: CONTRE féministe,Féministe: POUR féministe,Risque facile,PLQ,PCC,Femme,Non francophones,60 ans et plus,Né Canada,Secondaire,Revenus élevés
Ind_1026,-1.789214,-0.731766,-0.216269,Sou_OUI,POUR,POUR,POUR,POUR,POUR,POUR,ACCORD,NEUTRE,OPTIMISTE,OPTIMISTE,NSP,NEUTRE,Responsabilité mixte,Economie: privé seulement,Féministe: POUR féministe,Féministe: POUR féministe,Risque difficile,PQ,PCC,Homme,Francophones,18-39 ans,Né Canada,Collégial,Revenus moyens
Ind_1027,0.058444,-0.042769,1.837671,Sou_NON,NSP,POUR,POUR,POUR,NEUTRE,NSP,NEUTRE,NSP,PESSIMISTE,PESSIMISTE,OPTIMISTE,CONTRE,Responsabilité mixte,Economie: neutre,Feministre: NEUTRE féministe,Feministre: NEUTRE féministe,Risque difficile,NSP,PLC,Femme,Francophones,60 ans et plus,Né Canada,Secondaire,Revenus bas
Ind_1028,1.837415,0.643923,0.35429,Sou_NON,CONTRE,CONTRE,POUR,CONTRE,CONTRE,CONTRE,DÉSACCORD,DÉSACCORD,NEUTRE,PESSIMISTE,PESSIMISTE,NEUTRE,Responsabilité collective,Economie: neutre,Feministe: CONTRE féministe,Feministre: NEUTRE féministe,Risque difficile,Vote prov: NSP,PCC,Femme,Francophones,40-59 ans,Né Canada,Secondaire,Revenus moyens
Ind_1029,-1.919594,-0.437629,0.292959,Sou_OUI,POUR,POUR,POUR,POUR,POUR,POUR,DÉSACCORD,DÉSACCORD,OPTIMISTE,OPTIMISTE,NEUTRE,NEUTRE,Responsabilité individuelle,Economie: neutre,Féministe: POUR féministe,Féministe: POUR féministe,Risque difficile,PQ,Vote fed: NSP,Femme,Francophones,60 ans et plus,Né Canada,Secondaire,Revenus bas
Ind_1030,1.53906,-1.045677,-0.705297,Sou_NON,CONTRE,CONTRE,POUR,NEUTRE,CONTRE,CONTRE,ACCORD,NEUTRE,NEUTRE,PESSIMISTE,NEUTRE,POUR,Responsabilité collective,Economie: privé et public,Féministe: POUR féministe,Féministe: POUR féministe,Risque difficile,NSP,Vote fed: NSP,Homme,Francophones,40-59 ans,Né Canada,Universitaire,Revenus élevés
Ind_1031,2.014312,0.138179,-0.449031,Sou_NON,CONTRE,CONTRE,POUR,CONTRE,CONTRE,NEUTRE,ACCORD,ACCORD,NEUTRE,PESSIMISTE,PESSIMISTE,CONTRE,Responsabilité mixte,Economie: privé et public,Feministre: NEUTRE féministe,Feministe: CONTRE féministe,Risque facile,PCQ,PCC,Femme,Non francophones,40-59 ans,Né Ailleurs,Universitaire,Revenus élevés
Ind_1032,2.210639,-0.613906,-0.739007,Sou_NON,CONTRE,CONTRE,POUR,CONTRE,CONTRE,CONTRE,ACCORD,ACCORD,NSP,PESSIMISTE,PESSIMISTE,CONTRE,Responsabilité individuelle,Economie: neutre,Féministe: POUR féministe,Féministe: POUR féministe,Risque difficile,PLQ,PLC,Femme,Non francophones,60 ans et plus,Né Canada,Collégial,Revenus élevés
Ind_1033,1.59677,-0.995271,-1.442724,Sou_NON,CONTRE,CONTRE,POUR,CONTRE,CONTRE,CONTRE,ACCORD,NSP,OPTIMISTE,PESSIMISTE,PESSIMISTE,POUR,Responsabilité individuelle,Economie: privé et public,Féministe: POUR féministe,Féministe: POUR féministe,Risque facile,QS,NPD,Femme,Francophones,18-39 ans,Né Canada,Universitaire,Revenus moyens
Ind_1034,1.834364,1.040868,0.13557,Sou_NON,CONTRE,CONTRE,POUR,NEUTRE,CONTRE,CONTRE,NEUTRE,NEUTRE,NEUTRE,PESSIMISTE,PESSIMISTE,POUR,Responsabilité individuelle,Economie: privé seulement,Feministre: NEUTRE féministe,Feministre: NEUTRE féministe,Risque difficile,PLQ,PLC,Homme,Francophones,60 ans et plus,Né Canada,Collégial,Revenus bas
Ind_1035,-0.377962,-0.158867,2.027534,Sou_NSP,POUR,POUR,POUR,POUR,NEUTRE,NEUTRE,NEUTRE,DÉSACCORD,NEUTRE,NSP,NSP,CONTRE,Responsabilité mixte,Economie: neutre,Feministre: NEUTRE féministe,Feministre: NEUTRE féministe,Risque difficile,PLQ,PLC,Femme,Francophones,40-59 ans,Né Canada,Secondaire,NSP
Ind_1036,-0.692849,-1.282733,-0.356286,Sou_NSP,POUR,POUR,CONTRE,CONTRE,NEUTRE,NEUTRE,ACCORD,ACCORD,PESSIMISTE,PESSIMISTE,NEUTRE,NEUTRE,Responsabilité individuelle,Economie: privé et public,Féministe: POUR féministe,Féministe: POUR féministe,Risque facile,PQ,BQ,Femme,Francophones,60 ans et plus,Né Canada,Universitaire,NSP
Ind_1037,2.076339,0.185074,0.180422,Sou_NON,CONTRE,CONTRE,POUR,CONTRE,CONTRE,CONTRE,ACCORD,NEUTRE,NEUTRE,PESSIMISTE,NEUTRE,CONTRE,NSP,Economie: neutre,Feministre: NEUTRE féministe,Feministre: NEUTRE féministe,Risque difficile,PLQ,PCC,Femme,Non francophones,60 ans et plus,Né Canada,Universitaire,NSP
Ind_1038,-0.147958,-0.016724,-0.454745,Sou_NON,NSP,POUR,POUR,NEUTRE,CONTRE,CONTRE,NEUTRE,DÉSACCORD,OPTIMISTE,PESSIMISTE,OPTIMISTE,NEUTRE,Responsabilité collective,Economie: privé et public,Feministre: NEUTRE féministe,Féministe: POUR féministe,Risque difficile,PQ,BQ,Homme,Francophones,40-59 ans,Né Canada,Universitaire,Revenus moyens
Ind_1039,-0.939565,-0.944806,-1.255945,Sou_NON,CONTRE,POUR,POUR,POUR,POUR,POUR,ACCORD,DÉSACCORD,OPTIMISTE,NEUTRE,OPTIMISTE,POUR,Responsabilité individuelle,Economie: privé et public,Féministe: POUR féministe,Féministe: POUR féministe,Risque difficile,PQ,PLC,Femme,Francophones,60 ans et plus,Né Canada,Universitaire,Revenus élevés
Ind_1040,0.400575,1.229749,0.950237,Sou_NSP,CONTRE,NSP,NSP,POUR,CONTRE,NSP,DÉSACCORD,DÉSACCORD,NEUTRE,PESSIMISTE,PESSIMISTE,CONTRE,Responsabilité collective,Economie: privé seulement,Feministre: NEUTRE féministe,Feministe: CONTRE féministe,NSP,PCQ,PCC,Homme,Francophones,40-59 ans,Né Canada,Secondaire,Revenus bas
Ind_1041,2.216412,-1.130863,-1.12463,Sou_NON,CONTRE,CONTRE,POUR,CONTRE,CONTRE,CONTRE,ACCORD,ACCORD,NEUTRE,PESSIMISTE,PESSIMISTE,POUR,Responsabilité mixte,Economie: privé et public,Féministe: POUR féministe,NSP,Risque difficile,PLQ,PLC,Femme,Francophones,40-59 ans,Né Ailleurs,Universitaire,Revenus élevés
Ind_1042,1.147339,-1.009529,-0.766662,Sou_NON,CONTRE,NSP,POUR,NEUTRE,CONTRE,CONTRE,ACCORD,ACCORD,PESSIMISTE,PESSIMISTE,OPTIMISTE,CONTRE,Responsabilité collective,Economie: privé et public,Féministe: POUR féministe,Féministe: POUR féministe,Risque difficile,NSP,PLC,Homme,Francophones,18-39 ans,Né Canada,Universitaire,Revenus élevés
Ind_1043,1.3883,0.558259,-1.104523,Sou_NON,CONTRE,CONTRE,POUR,POUR,CONTRE,CONTRE,DÉSACCORD,NEUTRE,NEUTRE,PESSIMISTE,PESSIMISTE,CONTRE,Responsabilité individuelle,Economie: privé et public,Féministe: POUR féministe,Féministe: POUR féministe,Risque facile,PLQ,PLC,Homme,Francophones,60 ans et plus,Né Canada,Secondaire,NSP
Ind_1044,-1.663086,1.172044,0.365452,Sou_OUI,POUR,POUR,CONTRE,POUR,POUR,CONTRE,DÉSACCORD,NSP,OPTIMISTE,PESSIMISTE,OPTIMISTE,CONTRE,Responsabilité individuelle,Economie: neutre,Feministre: NEUTRE féministe,Feministre: NEUTRE féministe,Risque facile,PQ,PCC,Femme,Francophones,60 ans et plus,Né Canada,Collégial,Revenus moyens
Ind_1045,-0.440483,1.968119,0.312566,Sou_NON,CONTRE,POUR,CONTRE,NEUTRE,POUR,CONTRE,DÉSACCORD,DÉSACCORD,PESSIMISTE,NEUTRE,OPTIMISTE,CONTRE,Responsabilité individuelle,Economie: privé seulement,Feministe: CONTRE féministe,Feministe: CONTRE féministe,Risque facile,PCQ,NSP,Homme,Francophones,60 ans et plus,Né Canada,Collégial,Revenus élevés
Ind_1046,-1.716906,-0.472847,0.635908,Sou_OUI,POUR,POUR,POUR,POUR,POUR,POUR,NSP,NSP,OPTIMISTE,NEUTRE,NSP,CONTRE,Responsabilité collective,Economie: privé et public,Feministre: NEUTRE féministe,Feministre: NEUTRE féministe,Risque difficile,PQ,NPD,Femme,Francophones,18-39 ans,Né Canada,Collégial,Revenus moyens
Ind_1047,-0.576784,-1.134514,-1.317237,Sou_NON,CONTRE,CONTRE,CONTRE,POUR,POUR,POUR,ACCORD,ACCORD,OPTIMISTE,PESSIMISTE,NEUTRE,POUR,Responsabilité collective,Economie: privé seulement,Féministe: POUR féministe,Féministe: POUR féministe,Risque facile,PQ,BQ,Femme,Francophones,18-39 ans,Né Canada,Universitaire,Revenus bas
Ind_1048,-1.280863,0.97776,0.871539,Sou_OUI,POUR,POUR,POUR,NEUTRE,POUR,NSP,NEUTRE,DÉSACCORD,OPTIMISTE,OPTIMISTE,PESSIMISTE,CONTRE,Responsabilité mixte,Economie: neutre,Feministre: NEUTRE féministe,Feministre: NEUTRE féministe,Risque difficile,PQ,BQ,Homme,Non francophones,60 ans et plus,Né Canada,Secondaire,NSP
Ind_1049,1.683467,-1.663087,-0.921087,Sou_NON,CONTRE,CONTRE,POUR,NEUTRE,CONTRE,CONTRE,ACCORD,ACCORD,OPTIMISTE,PESSIMISTE,NEUTRE,POUR,Responsabilité mixte,Economie: privé et public,Féministe: POUR féministe,Féministe: POUR féministe,Risque difficile,NSP,PLC,Femme,Non francophones,40-59 ans,Né Canada,Universitaire,NSP
Ind_1050,-2.025428,-0.571993,0.344026,Sou_OUI,POUR,POUR,CONTRE,NSP,NSP,POUR,ACCORD,NEUTRE,OPTIMISTE,NEUTRE,OPTIMISTE,NEUTRE,Responsabilité mixte,Economie: privé et public,Feministre: NEUTRE féministe,Feministre: NEUTRE féministe,Risque difficile,PQ,BQ,Femme,Francophones,60 ans et plus,Né Canada,Collégial,Revenus moyens
Ind_1051,0.047967,-1.261221,0.271846,Sou_NON,CONTRE,POUR,CONTRE,NEUTRE,CONTRE,CONTRE,NEUTRE,NEUTRE,NEUTRE,NEUTRE,NEUTRE,CONTRE,Responsabilité collective,Economie: neutre,Féministe: POUR féministe,Féministe: POUR féministe,Risque difficile,PQ,BQ,Femme,Francophones,18-39 ans,Né Canada,Universitaire,NSP
Ind_1052,-1.848307,-0.278429,-0.815752,Sou_OUI,POUR,POUR,POUR,POUR,POUR,POUR,ACCORD,DÉSACCORD,NEUTRE,OPTIMISTE,OPTIMISTE,CONTRE,Responsabilité collective,Economie: privé seulement,Féministe: POUR féministe,Féministe: POUR féministe,Risque facile,PQ,PCC,Femme,Francophones,60 ans et plus,Né Canada,Universitaire,Revenus moyens
Ind_1053,-0.427201,-0.608369,0.423021,Sou_NON,POUR,POUR,CONTRE,NEUTRE,CONTRE,NEUTRE,NEUTRE,NEUTRE,OPTIMISTE,OPTIMISTE,PESSIMISTE,NEUTRE,Responsabilité collective,Economie: privé seulement,Feministre: NEUTRE féministe,Féministe: POUR féministe,Risque facile,QS,PVQ,Femme,Francophones,18-39 ans,Né Canada,Collégial,Revenus bas
Ind_1054,1.736011,2.067021,-0.116809,Sou_NON,CONTRE,CONTRE,POUR,CONTRE,CONTRE,CONTRE,DÉSACCORD,DÉSACCORD,NEUTRE,PESSIMISTE,PESSIMISTE,CONTRE,Responsabilité individuelle,Economie: privé seulement,Feministe: CONTRE féministe,Feministe: CONTRE féministe,Risque facile,PCQ,PCC,Homme,Francophones,18-39 ans,Né Canada,Collégial,Revenus moyens
Ind_1055,1.599817,1.584494,0.715545,Sou_NON,CONTRE,CONTRE,POUR,CONTRE,CONTRE,CONTRE,NEUTRE,DÉSACCORD,PESSIMISTE,PESSIMISTE,NEUTRE,CONTRE,Responsabilité mixte,Economie: privé seulement,Feministre: NEUTRE féministe,Feministre: NEUTRE féministe,Risque difficile,PCQ,PCC,Homme,Francophones,40-59 ans,Né Canada,Collégial,Revenus moyens
Ind_1056,0.860042,-0.999513,-0.225687,Sou_NON,CONTRE,NSP,CONTRE,NSP,CONTRE,CONTRE,NSP,DÉSACCORD,PESSIMISTE,NSP,PESSIMISTE,NEUTRE,Responsabilité individuelle,Economie: privé et public,Féministe: POUR féministe,Féministe: POUR féministe,Risque difficile,NSP,PLC,Femme,Francophones,60 ans et plus,Né Canada,Universitaire,Revenus moyens
Ind_1057,1.17019,-1.11964,1.785607,Sou_NON,CONTRE,CONTRE,POUR,NEUTRE,NEUTRE,CONTRE,NSP,ACCORD,PESSIMISTE,NSP,NSP,NEUTRE,Responsabilité mixte,Economie: neutre,Feministre: NEUTRE féministe,Féministe: POUR féministe,Risque difficile,NSP,Vote fed: NSP,Femme,Francophones,40-59 ans,Né Canada,Secondaire,NSP
Ind_1058,1.982635,-0.830209,-0.543355,Sou_NON,CONTRE,CONTRE,POUR,CONTRE,CONTRE,CONTRE,NEUTRE,DÉSACCORD,NEUTRE,PESSIMISTE,PESSIMISTE,CONTRE,Responsabilité collective,Economie: privé et public,Féministe: POUR féministe,Féministe: POUR féministe,Risque difficile,NSP,Vote fed: NSP,Femme,Non francophones,40-59 ans,Né Canada,Universitaire,NSP
Ind_1059,-0.100643,-0.209231,0.966554,Sou_NSP,POUR,POUR,POUR,POUR,CONTRE,CONTRE,NSP,NSP,NEUTRE,NSP,NSP,NEUTRE,Responsabilité mixte,Economie: neutre,Feministe: CONTRE féministe,Feministre: NEUTRE féministe,Risque difficile,PQ,Vote fed: NSP,Homme,Non francophones,18-39 ans,Né Canada,Universitaire,Revenus élevés
Ind_1060,0.667954,-0.847684,1.219271,Sou_NON,CONTRE,NSP,NSP,NSP,NSP,NEUTRE,NSP,DÉSACCORD,NSP,PESSIMISTE,NSP,CONTRE,Responsabilité collective,Economie: privé et public,NSP,NSP,Risque difficile,CAQ,PCC,Femme,Francophones,18-39 ans,Né Ailleurs,Universitaire,Revenus moyens
Ind_1061,-1.544075,-0.976382,-0.601957,Sou_NSP,POUR,POUR,CONTRE,POUR,POUR,POUR,ACCORD,NEUTRE,NEUTRE,NSP,OPTIMISTE,CONTRE,Responsabilité individuelle,Economie: privé et public,Féministe: POUR féministe,Féministe: POUR féministe,Risque facile,NSP,PLC,Femme,Francophones,60 ans et plus,Né Canada,Universitaire,Revenus moyens
Ind_1062,0.389472,0.227536,-0.029941,Sou_NON,CONTRE,POUR,NSP,NEUTRE,CONTRE,CONTRE,NEUTRE,DÉSACCORD,OPTIMISTE,PESSIMISTE,NSP,CONTRE,Responsabilité mixte,Economie: privé et public,Feministre: NEUTRE féministe,Féministe: POUR féministe,Risque difficile,PQ,PLC,Homme,Francophones,40-59 ans,Né Canada,Universitaire,Revenus moyens
Ind_1063,-2.352819,0.290215,-1.629243,Sou_OUI,POUR,CONTRE,CONTRE,POUR,POUR,POUR,ACCORD,DÉSACCORD,OPTIMISTE,OPTIMISTE,OPTIMISTE,CONTRE,Responsabilité individuelle,Economie: privé et public,Féministe: POUR féministe,Féministe: POUR féministe,Risque facile,PQ,BQ,Homme,Francophones,40-59 ans,Né Canada,Universitaire,Revenus moyens
Ind_1064,-2.079143,0.791215,0.51532,Sou_OUI,POUR,POUR,CONTRE,POUR,POUR,POUR,DÉSACCORD,DÉSACCORD,NEUTRE,OPTIMISTE,OPTIMISTE,CONTRE,Responsabilité mixte,Economie: privé et public,Feministe: CONTRE féministe,Feministe: CONTRE féministe,Risque difficile,NSP,Vote fed: NSP,Homme,Francophones,40-59 ans,Né Canada,Secondaire,Revenus bas
Ind_1065,1.167248,-1.404527,-0.663112,Sou_NON,CONTRE,POUR,POUR,CONTRE,CONTRE,CONTRE,ACCORD,ACCORD,OPTIMISTE,PESSIMISTE,PESSIMISTE,CONTRE,Responsabilité collective,Economie: privé et public,Féministe: POUR féministe,Féministe: POUR féministe,Risque difficile,QS,NPD,Femme,Francophones,18-39 ans,Né Canada,Collégial,Revenus bas
Ind_1066,0.26259,-0.099585,1.928886,Sou_NSP,NSP,NSP,POUR,NSP,NSP,NEUTRE,NEUTRE,DÉSACCORD,NEUTRE,NSP,NEUTRE,NEUTRE,Responsabilité individuelle,Economie: privé seulement,Feministre: NEUTRE féministe,Feministre: NEUTRE féministe,Risque difficile,PLQ,PLC,Femme,Francophones,60 ans et plus,Né Canada,Secondaire,Revenus bas
Ind_1067,1.75765,-0.327057,0.228145,Sou_NON,CONTRE,CONTRE,POUR,CONTRE,CONTRE,CONTRE,NEUTRE,NEUTRE,NSP,PESSIMISTE,PESSIMISTE,CONTRE,Responsabilité mixte,Economie: neutre,Féministe: POUR féministe,Féministe: POUR féministe,Risque facile,PCQ,PCC,Femme,Francophones,18-39 ans,Né Canada,Collégial,Revenus bas
Ind_1068,-2.375806,2.104651,0.0835,Sou_OUI,POUR,POUR,CONTRE,POUR,POUR,POUR,DÉSACCORD,DÉSACCORD,OPTIMISTE,NEUTRE,OPTIMISTE,CONTRE,Responsabilité individuelle,Economie: privé seulement,Feministre: NEUTRE féministe,Feministre: NEUTRE féministe,Risque facile,CAQ,PCC,Homme,Francophones,60 ans et plus,Né Canada,Collégial,Revenus moyens
Ind_1069,0.698371,-1.941052,-0.386864,Sou_NSP,CONTRE,POUR,POUR,POUR,CONTRE,CONTRE,ACCORD,NEUTRE,PESSIMISTE,PESSIMISTE,NEUTRE,POUR,Responsabilité collective,Economie: privé et public,Féministe: POUR féministe,Féministe: POUR féministe,Risque difficile,NSP,Vote fed: NSP,Femme,Francophones,18-39 ans,Né Canada,Universitaire,Revenus élevés
Ind_1070,1.18538,1.291254,-0.0527,Sou_NON,CONTRE,CONTRE,POUR,NEUTRE,CONTRE,CONTRE,NEUTRE,NEUTRE,OPTIMISTE,PESSIMISTE,OPTIMISTE,CONTRE,Responsabilité mixte,Economie: privé seulement,Feministre: NEUTRE féministe,Feministre: NEUTRE féministe,Risque facile,PCQ,PCC,Homme,Non francophones,18-39 ans,Né Canada,Universitaire,Revenus moyens
Ind_1071,-2.792363,0.258844,-0.346383,Sou_OUI,POUR,POUR,CONTRE,POUR,POUR,POUR,NSP,DÉSACCORD,OPTIMISTE,OPTIMISTE,OPTIMISTE,CONTRE,Responsabilité individuelle,NSP,Féministe: POUR féministe,Féministe: POUR féministe,Risque difficile,PQ,BQ,Homme,Francophones,60 ans et plus,Né Canada,Secondaire,Revenus moyens
Ind_1072,-1.440574,1.192687,0.231271,Sou_OUI,POUR,POUR,POUR,CONTRE,POUR,POUR,ACCORD,NSP,OPTIMISTE,OPTIMISTE,OPTIMISTE,CONTRE,Responsabilité collective,Economie: privé seulement,Feministre: NEUTRE féministe,Feministre: NEUTRE féministe,Risque facile,PCQ,PCC,Homme,Francophones,40-59 ans,Né Canada,Secondaire,Revenus bas
Ind_1073,0.456972,-1.635548,-1.13651,Sou_NON,CONTRE,POUR,CONTRE,POUR,CONTRE,CONTRE,ACCORD,ACCORD,NEUTRE,NEUTRE,PESSIMISTE,POUR,Responsabilité collective,Economie: privé et public,Féministe: POUR féministe,Féministe: POUR féministe,Risque difficile,NSP,PLC,Femme,Francophones,60 ans et plus,Né Canada,Universitaire,Revenus bas
Ind_1074,-0.684705,-2.166974,0.811787,Sou_OUI,POUR,NSP,POUR,POUR,NEUTRE,NEUTRE,ACCORD,ACCORD,NEUTRE,NSP,OPTIMISTE,NEUTRE,Responsabilité mixte,Economie: privé et public,Féministe: POUR féministe,Féministe: POUR féministe,Risque difficile,NSP,Vote fed: NSP,Femme,Francophones,40-59 ans,Né Canada,Collégial,NSP
Ind_1075,1.562128,0.075136,0.400992,Sou_NON,CONTRE,CONTRE,CONTRE,CONTRE,CONTRE,CONTRE,ACCORD,NSP,NEUTRE,PESSIMISTE,PESSIMISTE,CONTRE,Responsabilité mixte,Economie: privé et public,Feministre: NEUTRE féministe,Feministre: NEUTRE féministe,Risque difficile,PCQ,PCC,Femme,Francophones,18-39 ans,Né Canada,Collégial,Revenus bas
Ind_1076,-0.759287,0.161854,2.029094,Sou_NSP,POUR,POUR,POUR,NEUTRE,NEUTRE,NEUTRE,NEUTRE,NEUTRE,PESSIMISTE,NEUTRE,NEUTRE,CONTRE,Responsabilité individuelle,Economie: privé seulement,Feministre: NEUTRE féministe,Feministre: NEUTRE féministe,Risque difficile,PQ,BQ,Femme,Francophones,60 ans et plus,Né Canada,Secondaire,NSP
Ind_1077,0.850721,0.632264,-1.049573,Sou_NON,CONTRE,CONTRE,POUR,POUR,CONTRE,NEUTRE,DÉSACCORD,DÉSACCORD,NEUTRE,PESSIMISTE,OPTIMISTE,NEUTRE,Responsabilité individuelle,Economie: privé et public,Feministre: NEUTRE féministe,Féministe: POUR féministe,Risque facile,PLQ,PLC,Homme,Francophones,18-39 ans,Né Canada,Universitaire,Revenus élevés
Ind_1078,-0.512285,-0.732694,-1.059771,Sou_NSP,POUR,POUR,POUR,POUR,CONTRE,NEUTRE,ACCORD,NEUTRE,NEUTRE,PESSIMISTE,OPTIMISTE,NEUTRE,Responsabilité individuelle,Economie: privé et public,Féministe: POUR féministe,Féministe: POUR féministe,Risque facile,PQ,PLC,Homme,Francophones,18-39 ans,Né Canada,Universitaire,Revenus moyens
Ind_1079,1.532777,0.326225,0.66872,Sou_NON,CONTRE,CONTRE,CONTRE,CONTRE,CONTRE,CONTRE,NEUTRE,NEUTRE,PESSIMISTE,PESSIMISTE,PESSIMISTE,CONTRE,Responsabilité individuelle,NSP,NSP,NSP,NSP,PCQ,PCC,Femme,Francophones,18-39 ans,Né Canada,Collégial,Revenus bas
Ind_1080,-2.770415,0.746989,-0.283124,Sou_OUI,POUR,POUR,CONTRE,POUR,POUR,POUR,DÉSACCORD,DÉSACCORD,OPTIMISTE,NEUTRE,OPTIMISTE,NEUTRE,Responsabilité mixte,Economie: privé et public,Feministre: NEUTRE féministe,Feministre: NEUTRE féministe,Risque difficile,PQ,BQ,Homme,Francophones,60 ans et plus,Né Canada,Universitaire,Revenus bas
Ind_1081,1.417381,-0.297648,0.079433,Sou_NON,CONTRE,CONTRE,POUR,NEUTRE,CONTRE,CONTRE,DÉSACCORD,DÉSACCORD,NSP,PESSIMISTE,NEUTRE,NEUTRE,Responsabilité collective,Economie: privé et public,Feministre: NEUTRE féministe,Féministe: POUR féministe,Risque difficile,PLQ,PVQ,Femme,Francophones,60 ans et plus,Né Canada,Collégial,Revenus bas
Ind_1082,1.18367,-0.807559,-0.277883,Sou_NON,CONTRE,CONTRE,POUR,POUR,CONTRE,NEUTRE,NEUTRE,DÉSACCORD,NEUTRE,PESSIMISTE,NEUTRE,NEUTRE,Responsabilité individuelle,Economie: privé et public,Féministe: POUR féministe,Féministe: POUR féministe,Risque difficile,PLQ,PLC,Femme,Francophones,60 ans et plus,Né Canada,Collégial,NSP
Ind_1083,1.255652,0.441467,-0.222152,Sou_NON,CONTRE,CONTRE,POUR,CONTRE,POUR,CONTRE,DÉSACCORD,DÉSACCORD,OPTIMISTE,PESSIMISTE,NEUTRE,CONTRE,Responsabilité individuelle,Economie: privé et public,NSP,NSP,Risque difficile,PLQ,PCC,Femme,Non francophones,40-59 ans,Né Canada,Universitaire,NSP
Ind_1084,-1.684672,-1.682842,0.261667,Sou_NSP,NSP,POUR,CONTRE,POUR,NEUTRE,NEUTRE,ACCORD,DÉSACCORD,OPTIMISTE,NSP,OPTIMISTE,NEUTRE,Responsabilité collective,Economie: privé et public,Féministe: POUR féministe,Féministe: POUR féministe,Risque difficile,PQ,BQ,Femme,Francophones,60 ans et plus,Né Canada,Collégial,Revenus bas
Ind_1085,-0.316304,-1.044534,2.682327,Sou_NSP,NSP,NSP,NSP,NEUTRE,POUR,NEUTRE,NEUTRE,NSP,NSP,NSP,NSP,CONTRE,Responsabilité individuelle,NSP,NSP,NSP,Risque difficile,Vote prov: NSP,Vote fed: NSP,Femme,Francophones,40-59 ans,Né Canada,Universitaire,Revenus bas
Ind_1086,-2.021282,0.859323,0.648311,Sou_OUI,POUR,POUR,POUR,POUR,POUR,POUR,DÉSACCORD,ACCORD,OPTIMISTE,NSP,OPTIMISTE,CONTRE,NSP,Economie: neutre,Feministe: CONTRE féministe,Feministre: NEUTRE féministe,Risque difficile,Vote prov: NSP,BQ,Homme,Francophones,60 ans et plus,Né Canada,Secondaire,Revenus bas
Ind_1087,1.726217,-0.920003,0.514386,Sou_NON,CONTRE,CONTRE,POUR,CONTRE,CONTRE,CONTRE,NSP,NSP,NEUTRE,PESSIMISTE,NEUTRE,NEUTRE,Responsabilité individuelle,NSP,Féministe: POUR féministe,Féministe: POUR féministe,Risque difficile,NSP,Vote fed: NSP,Femme,Francophones,60 ans et plus,Né Canada,Secondaire,Revenus élevés
